ID,FLAG_OWN_CAR,FLAG_OWN_REALTY,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_HOUSING_TYPE,FLAG_MOBIL,OCCUPATION_TYPE,NO_RISK_MONTHS,LOW_RISK_MONTHS,MEDIUM_RISK_MONTHS,HIGH_RISK_MONTHS,CRITICAL_RISK_MONTHS,AGE_YEARS,YEARS_EMPLOYED,CREDIT_APPROVAL
5009182,1,0,229500.0,Working,Co-op apartment,1,Laborers,29,6,0,0,0,50,3,1
5009183,1,0,229500.0,Working,Co-op apartment,1,Laborers,30,2,0,0,0,50,3,1
5009186,0,0,270000.0,Working,House,1,Managers,0,3,1,0,0,48,15,1
5009187,0,0,270000.0,Working,House,1,Managers,0,6,0,0,0,48,15,1
5009188,0,0,270000.0,Working,House,1,Managers,6,11,0,0,0,48,15,1
5009189,0,0,270000.0,Working,House,1,Managers,8,9,0,0,0,48,15,1
5009190,0,0,270000.0,Working,House,1,Managers,20,3,0,0,0,48,15,1
5009191,0,0,270000.0,Working,House,1,Managers,8,9,0,0,0,48,15,1
5009192,0,0,270000.0,Working,House,1,Managers,23,11,0,0,0,48,15,1
5009193,0,0,270000.0,Working,House,1,Managers,18,11,1,0,0,48,15,1
5009195,0,0,292500.0,State servant,House,1,Accountants,1,6,0,0,0,57,23,1
5009196,0,0,292500.0,State servant,House,1,Accountants,1,7,0,0,0,57,23,1
5009198,0,0,292500.0,State servant,House,1,Accountants,29,17,0,0,0,57,23,1
5009201,0,0,292500.0,State servant,House,1,Accountants,1,1,0,0,0,57,23,1
5009202,0,0,292500.0,State servant,House,1,Accountants,0,7,0,0,0,57,23,1
5009203,0,0,292500.0,State servant,House,1,Accountants,21,0,0,0,0,57,23,1
5009204,0,0,292500.0,State servant,House,1,Accountants,0,3,0,0,0,57,23,1
5009205,0,0,292500.0,State servant,House,1,Accountants,6,0,0,0,0,57,23,1
5009206,0,0,292500.0,State servant,House,1,Accountants,10,12,0,0,0,57,23,1
5009207,0,0,292500.0,State servant,House,1,Accountants,1,21,0,0,0,57,23,1
5009208,0,0,292500.0,State servant,House,1,Accountants,42,0,0,0,0,57,23,1
5009209,0,0,292500.0,State servant,House,1,Accountants,0,45,1,0,0,57,23,1
5009210,0,0,292500.0,State servant,House,1,Accountants,1,3,0,0,0,57,23,1
5009213,0,0,270000.0,Working,House,1,Accountants,23,0,0,0,0,33,2,1
5009215,0,0,270000.0,Working,House,1,Accountants,40,17,1,0,0,33,2,1
5009216,0,0,270000.0,Working,House,1,Accountants,2,5,0,0,0,33,2,1
5009217,0,0,270000.0,Working,House,1,Accountants,1,6,0,0,0,33,2,1
5009220,1,0,225000.0,Working,House,1,Managers,21,7,0,0,0,40,2,1
5009222,1,0,225000.0,Working,House,1,Managers,11,37,0,0,0,40,2,1
5009223,1,0,225000.0,Working,House,1,Managers,17,24,0,0,0,40,2,1
5009224,1,0,225000.0,Working,House,1,Managers,46,5,0,0,0,40,2,1
5009225,1,0,225000.0,Working,House,1,Managers,28,0,0,0,0,40,2,1
5009226,1,0,225000.0,Working,House,1,Managers,4,44,0,0,0,40,2,1
5009227,1,0,225000.0,Working,House,1,Managers,0,21,0,0,0,40,2,1
5009232,1,0,225000.0,Working,House,1,Managers,35,1,0,0,0,40,2,1
5009233,1,0,225000.0,Working,House,1,Managers,11,37,0,0,0,40,2,1
5009234,1,0,225000.0,Working,House,1,Managers,14,0,0,0,0,40,2,1
5009236,1,0,225000.0,Working,House,1,Managers,1,30,0,0,0,40,2,1
5009238,1,0,157500.0,Working,With parents,1,Drivers,16,5,0,0,0,29,2,1
5009239,1,0,157500.0,Working,With parents,1,Drivers,10,5,0,0,0,29,2,1
5009240,1,0,157500.0,Working,With parents,1,Drivers,31,3,0,0,0,29,2,1
5009241,1,0,157500.0,Working,With parents,1,Drivers,6,5,0,0,0,29,2,1
5009242,0,0,74250.0,Working,Municipal apartment,1,Core staff,29,6,0,0,0,52,14,1
5009243,0,0,74250.0,Working,Municipal apartment,1,Core staff,2,6,0,0,0,52,14,1
5009244,0,0,74250.0,Working,Municipal apartment,1,Core staff,9,0,0,0,0,52,14,1
5009246,0,0,135000.0,Commercial associate,House,1,,32,0,0,0,0,38,5,1
5009247,0,0,135000.0,Commercial associate,House,1,,13,6,0,0,0,38,5,1
5009248,0,0,135000.0,Commercial associate,House,1,,9,9,0,0,0,38,5,1
5009249,1,0,135000.0,Working,House,1,Drivers,23,4,0,0,0,27,2,1
5009250,1,0,135000.0,Working,House,1,Drivers,6,4,0,0,0,27,2,1
5009251,1,0,135000.0,Working,House,1,Drivers,23,4,0,0,0,27,2,1
5009252,1,0,135000.0,Working,House,1,Drivers,8,5,0,0,0,27,2,1
5009253,1,0,135000.0,Working,House,1,Drivers,19,4,0,0,0,27,2,1
5009255,0,0,144000.0,Working,House,1,Cleaning staff,0,7,0,0,0,43,24,1
5009257,0,0,144000.0,Working,House,1,Cleaning staff,1,7,0,0,0,43,24,1
5009258,0,0,144000.0,Working,House,1,Cleaning staff,2,6,0,0,0,43,24,1
5009260,0,0,202500.0,State servant,With parents,1,Core staff,16,4,0,0,0,39,3,1
5009261,0,0,202500.0,State servant,With parents,1,Core staff,18,3,1,0,0,39,3,1
5009262,0,0,202500.0,State servant,With parents,1,Core staff,5,4,0,0,0,39,3,1
5009263,0,0,202500.0,State servant,With parents,1,Core staff,5,11,1,0,0,39,3,1
5009264,0,0,40500.0,Pensioner,House,1,,5,5,2,0,0,57,0,1
5009265,1,0,337500.0,State servant,With parents,1,Managers,26,10,0,0,0,28,4,1
5009266,1,0,337500.0,State servant,With parents,1,Managers,6,10,0,0,0,28,4,1
5009267,1,0,337500.0,State servant,With parents,1,Managers,8,10,0,0,0,28,4,1
5009268,1,0,337500.0,State servant,With parents,1,Managers,21,6,0,0,0,28,4,1
5009269,1,0,337500.0,State servant,With parents,1,Managers,25,10,0,0,0,28,4,1
5009270,0,0,180000.0,Commercial associate,Municipal apartment,1,Laborers,2,27,0,0,0,40,6,1
5009271,0,0,180000.0,Commercial associate,Municipal apartment,1,Laborers,13,17,0,0,0,40,6,1
5009272,0,0,180000.0,Commercial associate,Municipal apartment,1,Laborers,9,17,0,0,0,40,6,1
5009274,0,0,180000.0,Commercial associate,Municipal apartment,1,Laborers,17,24,0,0,0,40,6,1
5009275,0,0,180000.0,Commercial associate,Municipal apartment,1,Laborers,29,1,0,0,0,40,6,1
5009276,0,0,180000.0,Commercial associate,Municipal apartment,1,Laborers,2,14,0,0,0,40,6,1
5009277,0,0,180000.0,Commercial associate,Municipal apartment,1,Laborers,9,18,0,0,0,40,6,1
5009278,0,0,130500.0,Working,House,1,Cleaning staff,20,1,0,0,0,41,13,1
5009279,0,0,130500.0,Working,House,1,Cleaning staff,17,24,0,0,0,41,13,1
5009280,0,0,130500.0,Working,House,1,Cleaning staff,20,21,0,0,0,41,13,1
5009281,0,0,130500.0,Working,House,1,Cleaning staff,23,17,0,0,0,41,13,1
5009284,0,0,130500.0,Working,House,1,Cleaning staff,54,5,0,0,0,41,13,1
5009285,0,0,130500.0,Working,House,1,Cleaning staff,1,16,0,0,0,41,13,1
5009286,0,0,130500.0,Working,House,1,Cleaning staff,1,30,0,0,0,41,13,1
5009287,0,0,130500.0,Working,House,1,Cleaning staff,1,24,0,0,0,41,13,1
5009289,0,0,130500.0,Working,House,1,Cleaning staff,5,4,0,0,0,41,13,1
5009290,0,0,130500.0,Working,House,1,Cleaning staff,20,1,0,0,0,41,13,1
5009291,0,0,130500.0,Working,House,1,Cleaning staff,2,8,0,0,0,41,13,1
5009292,0,0,130500.0,Working,House,1,Cleaning staff,16,19,0,0,0,41,13,1
5009293,0,0,130500.0,Working,House,1,Cleaning staff,35,5,0,0,0,41,13,1
5009294,0,0,130500.0,Working,House,1,Cleaning staff,31,0,0,0,0,41,13,1
5009295,0,0,144000.0,Pensioner,House,1,,27,7,0,0,0,57,0,1
5009296,0,0,144000.0,Pensioner,House,1,,0,2,0,0,0,57,0,1
5009297,0,0,193500.0,Working,Municipal apartment,1,Laborers,7,15,1,0,0,44,5,1
5009299,0,0,193500.0,Working,Municipal apartment,1,Laborers,2,31,1,0,0,44,5,1
5009300,0,0,193500.0,Working,Municipal apartment,1,Laborers,5,8,0,0,0,44,5,1
5009301,0,0,193500.0,Working,Municipal apartment,1,Laborers,3,6,0,0,0,44,5,1
5009302,0,0,112500.0,Pensioner,House,1,,16,10,0,0,0,60,0,1
5009303,0,0,112500.0,Pensioner,House,1,,2,34,0,0,0,60,0,1
5009304,0,0,112500.0,Pensioner,House,1,,30,5,0,0,0,60,0,1
5009305,0,0,112500.0,Pensioner,House,1,,2,11,0,0,0,60,0,1
5009306,1,0,135000.0,Pensioner,House,1,,7,21,0,0,0,55,0,1
5009307,1,0,135000.0,Pensioner,House,1,,12,16,0,0,0,55,0,1
5009308,1,0,135000.0,Pensioner,House,1,,31,9,0,0,0,55,0,1
5009309,1,0,135000.0,Pensioner,House,1,,22,10,0,0,0,55,0,1
5009310,1,0,135000.0,Pensioner,House,1,,21,16,0,0,0,55,0,1
5009311,1,0,135000.0,Pensioner,House,1,,17,11,0,0,0,55,0,1
5009312,1,0,135000.0,Pensioner,House,1,,18,7,0,0,0,55,0,1
5009313,1,0,135000.0,Pensioner,House,1,,14,5,0,0,0,55,0,1
5009314,1,0,135000.0,Pensioner,House,1,,2,9,0,0,0,55,0,1
5009315,1,0,135000.0,Pensioner,House,1,,0,16,0,0,0,55,0,1
5009316,1,0,135000.0,Pensioner,House,1,,5,16,0,0,0,55,0,1
5009317,1,0,135000.0,Pensioner,House,1,,0,16,0,0,0,55,0,1
5009318,1,0,135000.0,Pensioner,House,1,,4,7,0,0,0,55,0,1
5009319,1,0,135000.0,Pensioner,House,1,,28,10,0,0,0,55,0,1
5009325,1,0,267750.0,Working,House,1,Laborers,10,7,0,0,0,57,12,1
5009327,1,0,267750.0,Working,House,1,Laborers,11,7,0,0,0,57,12,1
5009328,1,0,267750.0,Working,House,1,Laborers,1,10,0,0,0,57,12,1
5009329,1,0,267750.0,Working,House,1,Laborers,11,7,0,0,0,57,12,1
5009330,1,0,267750.0,Working,House,1,Laborers,12,3,0,0,0,57,12,1
5009331,1,0,267750.0,Working,House,1,Laborers,11,7,0,0,0,57,12,1
5009332,1,0,267750.0,Working,House,1,Laborers,1,14,0,0,0,57,12,1
5009333,1,0,267750.0,Working,House,1,Laborers,17,0,0,0,0,57,12,1
5009335,0,0,139500.0,Working,House,1,Managers,5,5,0,0,0,44,19,1
5009336,0,0,139500.0,Working,House,1,Managers,7,10,0,0,0,44,19,1
5009337,0,0,139500.0,Working,House,1,Managers,7,10,0,0,0,44,19,1
5009338,0,0,67500.0,Working,House,1,Security staff,0,13,0,0,0,51,14,1
5009339,0,0,67500.0,Working,House,1,Security staff,1,9,3,0,0,51,14,0
5009340,1,0,252000.0,Working,House,1,High skill tech staff,17,18,0,0,0,29,6,1
5009341,1,0,252000.0,Working,House,1,High skill tech staff,17,18,0,0,0,29,6,1
5009342,1,0,252000.0,Working,House,1,High skill tech staff,4,25,0,0,0,29,6,1
5009343,1,0,252000.0,Working,House,1,High skill tech staff,11,18,0,0,0,29,6,1
5009344,1,0,252000.0,Working,House,1,High skill tech staff,0,16,0,0,0,29,6,1
5009345,1,0,252000.0,Working,House,1,High skill tech staff,6,18,0,0,0,29,6,1
5009346,1,0,252000.0,Working,House,1,High skill tech staff,1,9,0,0,0,29,6,1
5009349,0,0,180000.0,Commercial associate,House,1,Drivers,20,11,0,0,0,57,0,1
5009354,0,0,180000.0,Commercial associate,House,1,Drivers,4,1,1,0,0,57,0,1
5009355,0,0,135000.0,Commercial associate,House,1,Laborers,1,25,0,0,0,53,14,1
5009358,0,0,135000.0,Commercial associate,House,1,Laborers,26,0,0,0,0,53,14,1
5009359,1,0,900000.0,Working,House,1,Managers,7,3,6,0,0,52,20,0
5009360,1,0,900000.0,Working,House,1,Managers,2,5,2,0,0,52,20,1
5009361,1,0,180000.0,Commercial associate,House,1,Drivers,17,4,0,0,0,40,1,1
5009362,1,0,180000.0,Commercial associate,House,1,Drivers,0,17,0,0,0,40,1,1
5009363,1,0,180000.0,Commercial associate,House,1,Drivers,8,9,0,0,0,40,1,1
5009364,1,0,180000.0,Commercial associate,House,1,Drivers,0,5,0,0,0,40,1,1
5009365,1,0,180000.0,Commercial associate,House,1,Drivers,6,14,0,0,0,40,1,1
5009366,1,0,180000.0,Commercial associate,House,1,Drivers,49,9,1,0,0,40,1,1
5009367,1,0,180000.0,Commercial associate,House,1,Drivers,1,43,0,0,0,40,1,1
5009368,1,0,115290.0,Pensioner,House,1,,9,5,0,0,0,63,0,1
5009369,1,0,115290.0,Pensioner,House,1,,1,7,2,0,0,63,0,1
5009370,1,0,115290.0,Pensioner,House,1,,1,8,0,0,0,63,0,1
5009371,1,0,115290.0,Pensioner,House,1,,1,8,0,0,0,63,0,1
5009372,1,0,115290.0,Pensioner,House,1,,1,8,0,0,0,63,0,1
5009373,1,0,115290.0,Pensioner,House,1,,6,11,0,0,0,63,0,1
5009378,0,0,225000.0,Working,House,1,Core staff,34,6,0,0,0,30,4,1
5009379,1,0,135000.0,Working,House,1,Sales staff,1,4,0,0,0,25,3,1
5009380,1,0,135000.0,Working,House,1,Sales staff,1,4,0,0,0,25,3,1
5009381,1,0,135000.0,Working,House,1,Sales staff,3,6,0,0,0,25,3,1
5009382,1,0,135000.0,Working,House,1,Sales staff,1,9,0,0,0,25,3,1
5009383,0,0,450000.0,State servant,House,1,Managers,8,23,0,0,0,40,15,1
5009384,0,0,450000.0,State servant,House,1,Managers,11,23,0,0,0,40,15,1
5009386,0,0,450000.0,State servant,House,1,Managers,7,0,0,0,0,40,15,1
5009387,0,0,450000.0,State servant,House,1,Managers,1,6,0,0,0,40,15,1
5009389,0,0,279000.0,State servant,House,1,Core staff,7,9,1,0,0,30,8,1
5009391,0,0,279000.0,State servant,House,1,Core staff,2,32,1,0,0,30,8,1
5009392,0,0,279000.0,State servant,House,1,Core staff,17,19,0,0,0,30,8,1
5009393,0,0,279000.0,State servant,House,1,Core staff,29,3,0,0,0,30,8,1
5009394,0,0,279000.0,State servant,House,1,Core staff,0,11,1,0,0,30,8,1
5009395,0,0,279000.0,State servant,House,1,Core staff,1,5,0,0,0,30,8,1
5009396,0,0,76500.0,Working,House,1,Accountants,52,4,0,0,0,34,1,1
5009397,0,0,76500.0,Working,House,1,Accountants,55,4,0,0,0,34,1,1
5009398,0,0,76500.0,Working,House,1,Accountants,18,16,0,0,0,34,1,1
5009399,0,0,76500.0,Working,House,1,Accountants,55,4,0,0,0,34,1,1
5009400,0,0,76500.0,Working,House,1,Accountants,47,4,0,0,0,34,1,1
5009401,0,0,76500.0,Working,House,1,Accountants,53,4,0,0,0,34,1,1
5009402,0,0,202500.0,Commercial associate,House,1,Security staff,2,6,0,0,0,56,0,1
5009403,0,0,202500.0,Commercial associate,House,1,Security staff,33,12,0,0,0,56,0,1
5009404,0,0,67500.0,Commercial associate,House,1,Core staff,0,8,0,0,0,28,1,1
5009405,0,0,234000.0,Working,House,1,Drivers,21,0,0,0,0,38,6,1
5009406,0,0,234000.0,Working,House,1,Drivers,21,0,0,0,0,38,6,1
5009408,0,0,234000.0,Working,House,1,Drivers,26,12,0,0,0,38,6,1
5009410,0,0,234000.0,Working,House,1,Drivers,42,0,0,0,0,38,6,1
5112901,0,0,234000.0,Working,House,1,Drivers,31,6,0,0,0,38,6,1
5009415,0,0,90000.0,Working,House,1,Core staff,0,5,3,0,0,52,1,0
5009416,0,0,90000.0,Working,House,1,Core staff,2,1,0,0,0,52,1,1
5009417,0,0,90000.0,Working,House,1,Core staff,0,4,1,0,0,52,1,1
5009418,0,0,90000.0,Working,House,1,Core staff,2,5,0,0,0,52,1,1
5009419,0,0,90000.0,Working,House,1,Core staff,4,0,0,0,0,52,1,1
5009420,0,0,90000.0,Working,House,1,Core staff,9,8,0,0,0,52,1,1
5009421,0,0,90000.0,Working,House,1,Core staff,8,1,0,0,0,52,1,1
5009423,0,0,81000.0,Working,House,1,Security staff,2,8,0,0,0,53,2,1
5009424,0,0,108000.0,Working,Co-op apartment,1,Cooking staff,20,6,1,0,0,22,3,1
5009425,0,0,108000.0,Working,Co-op apartment,1,Cooking staff,7,12,0,0,0,22,3,1
5009426,0,0,99000.0,Pensioner,House,1,,0,11,0,0,0,54,0,1
5009427,0,0,99000.0,Pensioner,House,1,,0,2,0,0,0,54,0,1
5009428,0,0,198000.0,Working,With parents,1,Laborers,0,15,0,0,0,23,3,1
5009429,0,0,198000.0,Working,With parents,1,Laborers,0,3,0,0,0,23,3,1
5009431,1,0,360000.0,State servant,Municipal apartment,1,Drivers,8,6,0,0,0,40,3,1
5009435,0,0,135000.0,Pensioner,House,1,,14,10,0,0,0,54,0,1
5090746,0,0,135000.0,Pensioner,House,1,,5,5,0,0,0,54,0,1
5009436,0,0,76500.0,Pensioner,House,1,,4,0,0,0,0,64,0,1
5009437,0,0,76500.0,Pensioner,House,1,,0,5,0,0,0,64,0,1
5009438,0,0,76500.0,Pensioner,House,1,,5,0,0,0,0,64,0,1
5009439,0,0,76500.0,Pensioner,House,1,,5,0,0,0,0,64,0,1
5009440,0,0,76500.0,Pensioner,House,1,,5,0,0,0,0,64,0,1
5009441,0,0,90000.0,State servant,House,1,,3,5,0,0,0,25,4,1
5009442,0,0,90000.0,State servant,House,1,,2,6,0,0,0,25,4,1
5009443,0,0,90000.0,State servant,House,1,,1,4,0,0,0,25,4,1
5009444,0,0,90000.0,State servant,House,1,,3,6,0,0,0,25,4,1
5009445,1,0,270000.0,Commercial associate,House,1,,2,13,2,0,0,37,2,1
5009447,1,0,81000.0,Working,With parents,1,Drivers,3,5,0,0,0,39,9,1
5009448,1,0,81000.0,Working,With parents,1,Drivers,8,5,0,0,0,39,9,1
5009450,0,0,202500.0,State servant,House,1,Laborers,17,6,0,0,0,47,3,1
5009451,0,0,202500.0,State servant,House,1,Laborers,18,5,0,0,0,47,3,1
5009452,0,0,202500.0,State servant,House,1,Laborers,18,5,0,0,0,47,3,1
5009453,0,0,202500.0,State servant,House,1,Laborers,2,15,0,0,0,47,3,1
5009454,0,0,202500.0,State servant,House,1,Laborers,39,5,0,0,0,47,3,1
5009455,0,0,202500.0,State servant,House,1,Laborers,20,3,0,0,0,47,3,1
5009456,0,0,202500.0,State servant,House,1,Laborers,53,7,0,0,0,47,3,1
5009457,0,0,202500.0,State servant,House,1,Laborers,10,12,0,0,0,47,3,1
5009458,0,0,202500.0,State servant,House,1,Laborers,17,0,0,0,0,47,3,1
5009459,0,0,157500.0,Working,House,1,,2,8,0,0,0,53,27,1
5009460,0,0,157500.0,Working,House,1,,0,9,0,0,0,53,27,1
5009465,0,0,157500.0,Working,House,1,,48,10,0,0,0,53,27,1
5009466,0,0,157500.0,Working,House,1,,10,13,0,0,0,53,27,1
5009468,0,0,157500.0,Working,House,1,,50,1,0,0,0,53,27,1
5009469,0,0,157500.0,Working,House,1,,1,5,1,0,0,53,27,1
5009470,0,0,157500.0,Working,House,1,,7,15,0,0,0,53,27,1
5009471,0,0,157500.0,Working,House,1,,21,1,0,0,0,53,27,1
5009472,0,0,157500.0,Working,House,1,,18,13,1,0,0,53,27,1
5009473,0,0,180000.0,Commercial associate,House,1,,2,12,0,0,0,36,12,1
5009481,0,0,180000.0,Commercial associate,House,1,,1,11,1,0,0,36,12,1
5009482,0,0,180000.0,Commercial associate,House,1,,1,1,0,0,0,36,12,1
5009484,0,0,135000.0,Working,Municipal apartment,1,Cooking staff,16,2,0,0,0,33,2,1
5009485,0,0,135000.0,Working,Municipal apartment,1,Cooking staff,6,5,0,0,0,33,2,1
5009487,0,0,135000.0,Working,House,1,,59,0,0,0,0,26,7,1
5009488,0,0,135000.0,Working,House,1,,48,11,0,0,0,26,7,1
5009489,0,0,135000.0,Working,House,1,,41,11,0,0,0,26,7,1
5009490,1,0,135000.0,Commercial associate,House,1,Laborers,4,36,0,0,0,44,17,1
5009492,1,0,135000.0,Commercial associate,House,1,Laborers,30,10,0,0,0,44,17,1
5009493,1,0,270000.0,Commercial associate,House,1,Drivers,38,9,0,0,0,32,3,1
5009494,1,0,270000.0,Commercial associate,House,1,Drivers,1,9,0,0,0,32,3,1
5009495,1,0,270000.0,Commercial associate,House,1,Drivers,21,9,0,0,0,32,3,1
5009497,1,0,270000.0,Commercial associate,House,1,Drivers,5,13,0,0,0,32,3,1
5009498,1,0,270000.0,Commercial associate,House,1,Drivers,2,15,0,0,0,32,3,1
5009499,1,0,270000.0,Commercial associate,House,1,Drivers,12,5,0,0,0,32,3,1
5009500,1,0,270000.0,Commercial associate,House,1,Drivers,31,10,0,0,0,32,3,1
5009501,1,0,270000.0,Commercial associate,House,1,Drivers,0,9,0,0,0,32,3,1
5009502,1,0,270000.0,Commercial associate,House,1,Drivers,5,13,0,0,0,32,3,1
5009503,1,0,270000.0,Commercial associate,House,1,Drivers,21,26,0,0,0,32,3,1
5009507,0,0,202500.0,Working,House,1,Core staff,2,10,0,0,0,44,13,1
5009508,0,0,202500.0,Working,House,1,Core staff,8,3,1,0,0,44,13,1
5009509,0,0,202500.0,Working,House,1,Core staff,11,22,0,0,0,44,13,1
5009510,0,0,202500.0,Working,House,1,Core staff,2,12,0,0,0,44,13,1
5009512,0,0,157500.0,Working,House,1,Core staff,15,8,0,0,0,46,7,1
5009513,0,0,157500.0,Working,House,1,Core staff,1,3,1,0,0,46,7,1
5009515,0,0,157500.0,Working,House,1,Core staff,18,15,0,0,0,46,7,1
5009516,0,0,157500.0,Working,House,1,Core staff,52,1,0,0,0,46,7,1
5009517,0,0,157500.0,Working,House,1,Core staff,18,3,0,0,0,46,7,1
5009518,1,0,180000.0,Working,House,1,Laborers,0,4,0,0,0,34,5,1
5009519,1,0,180000.0,Working,House,1,Laborers,17,12,0,0,0,34,5,1
5009521,1,0,180000.0,Working,House,1,Laborers,3,2,0,0,0,34,5,1
5009523,1,0,112500.0,Working,Co-op apartment,1,Laborers,0,11,0,0,0,32,3,1
5009525,1,0,112500.0,Working,Co-op apartment,1,Laborers,9,12,0,0,0,32,3,1
5009526,1,0,157500.0,Commercial associate,House,1,,17,0,0,0,0,37,2,1
5009527,1,0,157500.0,Commercial associate,House,1,,3,25,0,0,0,37,2,1
5009529,1,0,157500.0,Commercial associate,House,1,,17,0,0,0,0,37,2,1
5009530,1,0,157500.0,Commercial associate,House,1,,6,10,0,0,0,37,2,1
5009531,1,0,157500.0,Commercial associate,House,1,,21,0,0,0,0,37,2,1
5009533,1,0,157500.0,Commercial associate,House,1,,2,4,0,0,0,37,2,1
5009534,1,0,157500.0,Commercial associate,House,1,,17,10,0,0,0,37,2,1
5009535,1,0,157500.0,Commercial associate,House,1,,30,10,0,0,0,37,2,1
5009536,1,0,216000.0,Working,House,1,Laborers,12,4,0,0,0,42,2,1
5009537,1,0,202500.0,Commercial associate,House,1,Sales staff,46,11,0,0,0,42,4,1
5009540,1,0,202500.0,Commercial associate,House,1,Sales staff,10,10,0,0,0,42,4,1
5009541,1,0,202500.0,Commercial associate,House,1,Sales staff,11,2,1,0,0,42,4,1
5009543,0,0,198000.0,Commercial associate,House,1,Laborers,27,9,0,0,0,51,26,1
5009545,0,0,198000.0,Commercial associate,House,1,Laborers,5,44,0,0,0,51,26,1
5009546,0,0,198000.0,Commercial associate,House,1,Laborers,8,27,1,0,0,51,26,1
5009548,0,0,198000.0,Commercial associate,House,1,Laborers,1,1,0,0,0,51,26,1
5009551,0,0,198000.0,Commercial associate,House,1,Laborers,0,49,0,0,0,51,26,1
5009553,0,0,198000.0,Commercial associate,House,1,Laborers,1,2,0,0,0,51,26,1
5009554,0,0,198000.0,Commercial associate,House,1,Laborers,29,7,0,0,0,51,26,1
5009555,0,0,198000.0,Commercial associate,House,1,Laborers,50,4,0,0,0,51,26,1
5009556,0,0,198000.0,Commercial associate,House,1,Laborers,1,3,1,0,0,51,26,1
5009557,0,0,198000.0,Commercial associate,House,1,Laborers,0,19,0,0,0,51,26,1
5009558,0,0,198000.0,Commercial associate,House,1,Laborers,8,27,1,0,0,51,26,1
5009559,0,0,198000.0,Commercial associate,House,1,Laborers,21,22,0,0,0,51,26,1
5009560,0,0,198000.0,Commercial associate,House,1,Laborers,9,28,0,0,0,51,26,1
5009561,0,0,198000.0,Commercial associate,House,1,Laborers,4,21,0,0,0,51,26,1
5009562,0,0,157500.0,Pensioner,House,1,,11,1,0,0,0,55,0,1
5009563,0,0,157500.0,Pensioner,House,1,,0,12,0,0,0,55,0,1
5009564,0,0,157500.0,Pensioner,House,1,,10,1,0,0,0,55,0,1
5009565,1,0,180000.0,Working,House,1,Laborers,40,0,0,0,0,41,8,1
5009566,1,0,180000.0,Working,House,1,Laborers,10,0,0,0,0,41,8,1
5009567,1,0,180000.0,Working,House,1,Laborers,9,12,0,0,0,41,8,1
5009568,1,0,180000.0,Working,House,1,Laborers,19,0,0,0,0,41,8,1
5009569,1,0,180000.0,Working,House,1,Laborers,19,0,0,0,0,41,8,1
5009570,1,0,180000.0,Working,House,1,Laborers,56,0,0,0,0,41,8,1
5009571,1,0,180000.0,Working,House,1,Laborers,29,6,0,0,0,41,8,1
5009572,1,0,180000.0,Working,House,1,Laborers,51,0,0,0,0,41,8,1
5009573,1,0,180000.0,Working,House,1,Laborers,20,0,0,0,0,41,8,1
5009574,1,0,180000.0,Working,House,1,Laborers,9,0,0,0,0,41,8,1
5009575,1,0,315000.0,Working,House,1,Accountants,14,10,0,0,0,46,2,1
5009576,1,0,315000.0,Working,House,1,Accountants,1,9,0,0,0,46,2,1
5009577,0,0,112500.0,Pensioner,House,1,,12,12,0,0,0,58,0,1
5009578,0,0,112500.0,Pensioner,House,1,,1,30,0,0,0,58,0,1
5009579,0,0,112500.0,Pensioner,House,1,,1,4,0,0,0,58,0,1
5009580,0,0,112500.0,Pensioner,House,1,,12,12,0,0,0,58,0,1
5009581,0,0,112500.0,Pensioner,House,1,,3,4,0,0,0,58,0,1
5009582,0,0,90000.0,Working,House,1,Sales staff,13,8,2,0,0,32,1,1
5009583,0,0,90000.0,Working,House,1,Sales staff,17,6,0,0,0,32,1,1
5009584,0,0,90000.0,Working,House,1,Sales staff,13,8,2,0,0,32,1,1
5009585,0,0,45000.0,Working,House,1,Sales staff,11,20,0,0,0,39,2,1
5009586,0,0,45000.0,Working,House,1,Sales staff,0,12,0,0,0,39,2,1
5009590,1,0,225000.0,Working,House,1,,0,8,0,0,0,23,5,1
5009591,1,0,225000.0,Working,House,1,,1,7,0,0,0,23,5,1
5009592,0,0,112500.0,Pensioner,Rented apartment,1,,8,0,0,0,0,64,0,1
5090748,0,0,112500.0,Pensioner,Rented apartment,1,,1,3,0,0,0,64,0,1
5009593,1,0,144000.0,Working,House,1,Core staff,4,18,0,0,0,47,2,1
5009594,1,0,144000.0,Working,House,1,Core staff,0,9,0,0,0,47,2,1
5009595,1,0,144000.0,Working,House,1,Core staff,3,19,0,0,0,47,2,1
5009597,1,0,144000.0,Working,House,1,Core staff,23,19,0,0,0,47,2,1
5009599,1,0,144000.0,Working,House,1,Core staff,3,19,0,0,0,47,2,1
5009600,1,0,144000.0,Working,House,1,Core staff,22,19,0,0,0,47,2,1
5009602,1,0,315000.0,Commercial associate,House,1,Sales staff,43,0,0,0,0,36,7,1
5009603,0,0,112500.0,Working,House,1,Sales staff,0,38,0,0,0,35,10,1
5009605,0,0,112500.0,Working,House,1,Sales staff,0,6,0,0,0,35,10,1
5009606,0,0,112500.0,Working,House,1,Sales staff,1,5,0,0,0,35,10,1
5009607,0,0,144000.0,Working,House,1,High skill tech staff,8,16,0,0,0,33,2,1
5009608,0,0,144000.0,Working,House,1,High skill tech staff,24,0,0,0,0,33,2,1
